Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12840.0,144,11,4013.87,3,5,5,355,Loyal Customers
12841.0,5,42,6808.0,5,5,5,555,Champions
12842.0,70,4,1917.99,3,3,4,334,Loyal Customers
12843.0,66,34,6340.56,3,5,5,355,Loyal Customers
12844.0,29,4,648.6,4,3,3,433,Loyal Customers
12845.0,267,4,354.09,2,3,2,232,At Risk
12846.0,682,1,15.58,1,1,1,111,Lost Customers
12847.0,22,2,1609.0,4,2,4,424,Recent Customers
12848.0,676,1,208.0,1,1,1,111,Lost Customers
12849.0,31,6,3042.47,4,4,5,445,Champions
12850.0,446,1,330.0,1,1,2,112,Lost Customers
12851.0,97,2,280.76,3,2,2,322,Lost Customers
12852.0,290,2,299.75,2,2,2,222,Lost Customers
12853.0,108,16,3728.5,3,5,5,355,Loyal Customers
12854.0,79,11,2899.32,3,5,5,355,Loyal Customers
12855.0,373,4,612.84,2,3,3,233,At Risk
12856.0,8,8,2153.53,5,4,4,544,Champions
12857.0,211,7,3684.25,2,4,5,245,At Risk
12858.0,383,2,121.08,2,2,1,221,Lost Customers
12859.0,459,1,575.1,1,1,3,113,Lost Customers
12860.0,693,1,54.22,1,1,1,111,Lost Customers
12861.0,620,1,68.25,1,1,1,111,Lost Customers
12862.0,426,2,984.62,1,2,3,123,Lost Customers
12863.0,52,7,2775.5499999999997,4,4,4,444,Champions
12864.0,138,2,299.57,3,2,2,322,Lost Customers
12865.0,26,5,3303.31,4,3,5,435,Loyal Customers
12866.0,283,3,1227.35,2,3,4,234,At Risk
12867.0,26,16,7778.66,4,5,5,455,Champions
12868.0,186,8,2043.76,3,4,4,344,Loyal Customers
12869.0,682,1,337.66999999999996,1,1,2,112,Lost Customers
12870.0,366,4,1662.05,2,3,4,234,At Risk
12871.0,84,3,744.02,3,3,3,333,Loyal Customers
12872.0,327,13,3276.81,2,5,5,255,At Risk
12873.0,282,3,2027.3,2,3,4,234,At Risk
12874.0,385,3,933.42,2,3,3,233,At Risk
12875.0,143,5,1356.99,3,3,4,334,Loyal Customers
12876.0,58,5,4068.59,4,3,5,435,Loyal Customers
12877.0,4,20,2942.14,5,5,5,555,Champions
12878.0,18,3,841.64,5,3,3,533,Loyal Customers
12879.0,45,4,552.5699999999999,4,3,2,432,Loyal Customers
12880.0,382,2,640.13,2,2,3,223,Lost Customers
12881.0,276,1,298.0,2,1,2,212,Lost Customers
12882.0,9,2,1463.04,5,2,4,524,Recent Customers
12883.0,25,4,703.47,4,3,3,433,Loyal Customers
12884.0,88,1,309.05,3,1,2,312,Lost Customers
12885.0,63,4,1158.27,3,3,3,333,Loyal Customers
12886.0,68,3,1351.09,3,3,4,334,Loyal Customers
12887.0,384,1,222.4,2,1,1,211,Lost Customers
12888.0,214,4,313.77,2,3,2,232,At Risk
12889.0,381,6,365.66,2,4,2,242,At Risk
12890.0,24,2,706.02,4,2,3,423,Recent Customers
12891.0,186,12,819.5,3,5,3,353,Loyal Customers
12892.0,397,1,263.38,2,1,2,212,Lost Customers
12893.0,31,1,176.55,4,1,1,411,Recent Customers
12894.0,575,1,157.35,1,1,1,111,Lost Customers
12895.0,42,3,347.3,4,3,2,432,Loyal Customers
12896.0,731,1,-29.75,1,1,1,111,Lost Customers
12897.0,205,4,514.25,2,3,2,232,At Risk
12898.0,464,2,296.21000000000004,1,2,2,122,Lost Customers
12899.0,414,1,366.4,2,1,2,212,Lost Customers
12900.0,422,1,340.33,1,1,2,112,Lost Customers
12901.0,9,36,16293.1,5,5,5,555,Champions
12902.0,265,1,138.68,2,1,1,211,Lost Customers
12903.0,429,1,833.53,1,1,3,113,Lost Customers
12904.0,18,2,496.06,5,2,2,522,Recent Customers
12905.0,577,3,1011.82,1,3,3,133,At Risk
12906.0,12,5,2919.81,5,3,5,535,Loyal Customers
12907.0,396,3,440.36,2,3,2,232,At Risk
12908.0,59,7,1272.0,3,4,4,344,Loyal Customers
12909.0,40,13,3034.77,4,5,5,455,Champions
12910.0,23,14,5747.02,4,5,5,455,Champions
12911.0,552,1,1651.72,1,1,4,114,Lost Customers
12912.0,3,5,1662.3,5,3,4,534,Loyal Customers
12913.0,5,13,6283.24,5,5,5,555,Champions
12914.0,401,1,223.98,2,1,1,211,Lost Customers
12915.0,149,8,885.2,3,4,3,343,Loyal Customers
12916.0,139,8,4455.93,3,4,5,345,Loyal Customers
12917.0,128,8,4329.5,3,4,5,345,Loyal Customers
12918.0,626,3,-10953.5,1,3,1,131,At Risk
12919.0,8,8,1301.44,5,4,4,544,Champions
12920.0,17,4,486.64,5,3,2,532,Loyal Customers
12921.0,4,103,33951.65,5,5,5,555,Champions
12922.0,161,1,405.38,3,1,2,312,Lost Customers
12923.0,64,3,770.42,3,3,3,333,Loyal Customers
12924.0,88,14,2423.15,3,5,4,354,Loyal Customers
12925.0,5,3,729.3299999999999,5,3,3,533,Loyal Customers
12926.0,411,4,1523.97,2,3,4,234,At Risk
12927.0,395,1,197.31,2,1,1,211,Lost Customers
12928.0,35,12,4304.89,4,5,5,455,Champions
12929.0,122,2,105.1,3,2,1,321,Lost Customers
12930.0,78,4,409.9,3,3,2,332,Loyal Customers
12931.0,22,71,71299.67,4,5,5,455,Champions
12932.0,539,8,1698.56,1,4,4,144,At Risk
12933.0,24,11,1576.8799999999999,4,5,4,454,Champions
12934.0,737,1,181.65,1,1,1,111,Lost Customers
12935.0,2,19,4182.01,5,5,5,555,Champions
12936.0,17,5,1012.9,5,3,3,533,Loyal Customers
12937.0,15,9,3097.61,5,4,5,545,Champions
12938.0,26,1,114.14,4,1,1,411,Recent Customers
12939.0,64,20,25264.8,3,5,5,355,Loyal Customers
12940.0,46,4,862.44,4,3,3,433,Loyal Customers
12941.0,724,1,377.49,1,1,2,112,Lost Customers
12942.0,131,3,675.6,3,3,3,333,Loyal Customers
12943.0,301,4,489.0,2,3,2,232,At Risk
12944.0,36,2,604.51,4,2,3,423,Recent Customers
12945.0,288,2,900.11,2,2,3,223,Lost Customers
12946.0,437,1,324.45,1,1,2,112,Lost Customers
12947.0,144,11,1407.29,3,5,4,354,Loyal Customers
12948.0,16,10,2306.18,5,4,4,544,Champions
12949.0,31,28,15391.0,4,5,5,455,Champions
12950.0,2,3,1843.0,5,3,4,534,Loyal Customers
12951.0,9,20,3164.42,5,5,5,555,Champions
12952.0,6,5,1382.8400000000001,5,3,4,534,Loyal Customers
12953.0,10,2,828.8100000000001,5,2,3,523,Recent Customers
12954.0,639,1,162.45,1,1,1,111,Lost Customers
12955.0,1,14,4734.26,5,5,5,555,Champions
12956.0,306,4,521.89,2,3,2,232,At Risk
12957.0,4,21,8628.42,5,5,5,555,Champions
12958.0,400,2,467.34,2,2,2,222,Lost Customers
12959.0,484,2,133.35,1,2,1,121,Lost Customers
12960.0,414,4,1322.07,2,3,4,234,At Risk
12961.0,379,1,211.99,2,1,1,211,Lost Customers
12962.0,7,2,266.39,5,2,2,522,Recent Customers
12963.0,8,14,3146.9900000000002,5,5,5,555,Champions
12964.0,437,1,132.24,1,1,1,111,Lost Customers
12965.0,89,1,769.8100000000001,3,1,3,313,Lost Customers
12966.0,10,1,160.18,5,1,1,511,Recent Customers
12967.0,3,5,2472.37,5,3,4,534,Loyal Customers
12968.0,112,1,135.95,3,1,1,311,Lost Customers
12969.0,603,1,122.45,1,1,1,111,Lost Customers
12970.0,7,10,1453.6,5,4,4,544,Champions
12971.0,4,120,15214.550000000001,5,5,5,555,Champions
12972.0,414,6,1115.95,2,4,3,243,At Risk
12973.0,414,1,385.55,1,1,2,112,Lost Customers
12974.0,198,2,408.95,2,2,2,222,Lost Customers
12975.0,430,8,1993.99,1,4,4,144,At Risk
12976.0,212,8,3156.38,2,4,5,245,At Risk
12977.0,156,4,513.88,3,3,2,332,Loyal Customers
12978.0,385,6,2496.07,2,4,4,244,At Risk
12979.0,729,2,479.53999999999996,1,2,2,122,Lost Customers
12980.0,156,26,15909.390000000001,3,5,5,355,Loyal Customers
12981.0,30,2,372.21999999999997,4,2,2,422,Recent Customers
12982.0,240,17,2562.12,2,5,4,254,At Risk
12983.0,598,1,490.08000000000004,1,1,2,112,Lost Customers
12984.0,19,1,97.5,4,1,1,411,Recent Customers
12985.0,1,3,1215.6200000000001,5,3,4,534,Loyal Customers
12986.0,403,12,1998.3400000000001,2,5,4,254,At Risk
12987.0,74,6,1298.51,3,4,4,344,Loyal Customers
12988.0,292,1,505.82,2,1,2,212,Lost Customers
12989.0,3,39,12846.8,5,5,5,555,Champions
12990.0,31,7,955.5,4,4,3,443,Loyal Customers
12991.0,23,3,764.82,4,3,3,433,Loyal Customers
12992.0,725,1,93.35000000000001,1,1,1,111,Lost Customers
12993.0,23,10,1191.26,4,4,4,444,Champions
12994.0,4,5,902.22,5,3,3,533,Loyal Customers
12995.0,78,2,200.72,3,2,1,321,Lost Customers
12996.0,376,1,355.5,2,1,2,212,Lost Customers
12997.0,22,16,2065.11,4,5,4,454,Champions
12998.0,493,4,897.38,1,3,3,133,At Risk
12999.0,196,3,455.88,2,3,2,232,At Risk
13000.0,107,5,965.0,3,3,3,333,Loyal Customers
13001.0,4,37,24006.600000000002,5,5,5,555,Champions
13002.0,318,3,414.13,2,3,2,232,At Risk
13003.0,106,3,149.05,3,3,1,331,Loyal Customers
13004.0,12,46,11143.99,5,5,5,555,Champions
13005.0,174,6,935.03,3,4,3,343,Loyal Customers
13006.0,56,1,81.57,4,1,1,411,Recent Customers
13007.0,580,1,175.25,1,1,1,111,Lost Customers
13008.0,323,7,543.28,2,4,2,242,At Risk
13009.0,673,1,234.0,1,1,1,111,Lost Customers
13010.0,374,2,330.12,2,2,2,222,Lost Customers
13011.0,372,1,50.550000000000004,2,1,1,211,Lost Customers
13012.0,9,15,2576.1800000000003,5,5,4,554,Champions
13013.0,1,31,11073.48,5,5,5,555,Champions
13014.0,3,18,5220.83,5,5,5,555,Champions
13015.0,53,14,6459.08,4,5,5,455,Champions
13016.0,73,3,789.89,3,3,3,333,Loyal Customers
13017.0,7,1,204.0,5,1,1,511,Recent Customers
13018.0,16,37,9742.81,5,5,5,555,Champions
13019.0,379,8,1212.95,2,4,4,244,At Risk
13020.0,548,5,606.96,1,3,3,133,At Risk
13021.0,4,24,4806.66,5,5,5,555,Champions
13022.0,430,1,65.3,1,1,1,111,Lost Customers
13023.0,64,3,1449.03,3,3,4,334,Loyal Customers
13024.0,464,3,535.42,1,3,2,132,At Risk
13025.0,732,1,323.39,1,1,2,112,Lost Customers
13026.0,1,13,1690.12,5,5,4,554,Champions
13027.0,114,23,17052.0,3,5,5,355,Loyal Customers
13028.0,23,3,659.68,4,3,3,433,Loyal Customers
13029.0,31,5,1927.3,4,3,4,434,Loyal Customers
13030.0,11,2,752.4399999999999,5,2,3,523,Recent Customers
13031.0,407,5,3292.84,2,3,5,235,At Risk
13032.0,39,11,2790.0,4,5,4,454,Champions
13033.0,357,2,220.55,2,2,1,221,Lost Customers
13034.0,55,3,756.82,4,3,3,433,Loyal Customers
13035.0,58,4,1328.95,4,3,4,434,Loyal Customers
13036.0,685,1,307.1,1,1,2,112,Lost Customers
13037.0,138,16,3842.55,3,5,5,355,Loyal Customers
13038.0,80,3,908.46,3,3,3,333,Loyal Customers
13039.0,584,4,1010.73,1,3,3,133,At Risk
13040.0,9,2,676.99,5,2,3,523,Recent Customers
13041.0,451,4,799.13,1,3,3,133,At Risk
13042.0,584,4,1454.84,1,3,4,134,At Risk
13043.0,254,2,471.57,2,2,2,222,Lost Customers
13044.0,291,13,4818.35,2,5,5,255,At Risk
13045.0,99,3,808.92,3,3,3,333,Loyal Customers
13046.0,31,3,949.25,4,3,3,433,Loyal Customers
13047.0,32,42,8100.09,4,5,5,455,Champions
13048.0,14,13,4000.08,5,5,5,555,Champions
13049.0,64,5,1384.14,3,3,4,334,Loyal Customers
13050.0,9,57,11464.43,5,5,5,555,Champions
13051.0,579,2,155.8,1,2,1,121,Lost Customers
13052.0,212,7,3119.33,2,4,5,245,At Risk
13053.0,622,1,127.65,1,1,1,111,Lost Customers
13054.0,682,1,-14.0,1,1,1,111,Lost Customers
13055.0,64,6,2292.5099999999998,3,4,4,344,Loyal Customers
13056.0,551,1,209.48,1,1,1,111,Lost Customers
13057.0,530,4,528.24,1,3,2,132,At Risk
13058.0,25,3,271.40000000000003,4,3,2,432,Loyal Customers
13059.0,250,12,2261.2200000000003,2,5,4,254,At Risk
13060.0,254,1,307.53,2,1,2,212,Lost Customers
13061.0,72,1,248.61,3,1,1,311,Lost Customers
13062.0,191,1,346.98,2,1,2,212,Lost Customers
13063.0,481,1,188.4,1,1,1,111,Lost Customers
13064.0,13,6,1666.8400000000001,5,4,4,544,Champions
13065.0,373,6,1050.1000000000001,2,4,3,243,At Risk
13066.0,24,3,430.9,4,3,2,432,Loyal Customers
13067.0,82,3,508.51,3,3,2,332,Loyal Customers
13068.0,10,2,344.0,5,2,2,522,Recent Customers
13069.0,1,42,8348.79,5,5,5,555,Champions
13070.0,192,5,743.9,2,3,3,233,At Risk
13071.0,612,1,129.22,1,1,1,111,Lost Customers
13072.0,267,1,177.15,2,1,1,211,Lost Customers
13073.0,411,2,418.08,2,2,2,222,Lost Customers
13074.0,511,5,1362.8400000000001,1,3,4,134,At Risk
13075.0,130,1,919.61,3,1,3,313,Lost Customers
13076.0,458,1,135.4,1,1,1,111,Lost Customers
13077.0,1,14,2716.15,5,5,4,554,Champions
13078.0,1,95,28369.440000000002,5,5,5,555,Champions
13079.0,4,6,419.18,5,4,2,542,Loyal Customers
13080.0,179,5,260.83,3,3,2,332,Loyal Customers
13081.0,1,44,55961.37,5,5,5,555,Champions
13082.0,126,25,7268.92,3,5,5,355,Loyal Customers
13083.0,4,3,395.43,5,3,2,532,Loyal Customers
13084.0,488,2,116.44999999999999,1,2,1,121,Lost Customers
13085.0,158,10,1459.46,3,4,4,344,Loyal Customers
13086.0,383,1,439.33000000000004,2,1,2,212,Lost Customers
13087.0,726,1,313.64,1,1,2,112,Lost Customers
13088.0,417,1,236.11,1,1,1,111,Lost Customers
13089.0,3,247,109893.24,5,5,5,555,Champions
13090.0,9,30,12759.93,5,5,5,555,Champions
13091.0,21,6,-130.21999999999997,4,4,1,441,Loyal Customers
13092.0,71,15,2007.33,3,5,4,354,Loyal Customers
13093.0,267,88,53274.33,2,5,5,255,At Risk
13094.0,21,17,1990.9800000000002,4,5,4,454,Champions
13095.0,71,1,74.39999999999999,3,1,1,311,Lost Customers
13096.0,394,1,419.70000000000005,2,1,2,212,Lost Customers
13097.0,33,40,12796.61,4,5,5,455,Champions
13098.0,1,41,28658.88,5,5,5,555,Champions
13099.0,99,1,207.35999999999999,3,1,1,311,Lost Customers
13100.0,625,1,-1598.67,1,1,1,111,Lost Customers
13101.0,234,4,695.4,2,3,3,233,At Risk
13102.0,1,42,11123.3,5,5,5,555,Champions
13103.0,40,3,709.64,4,3,3,433,Loyal Customers
13104.0,3,9,1709.1,5,4,4,544,Champions
13105.0,436,1,72.0,1,1,1,111,Lost Customers
13106.0,129,3,586.46,3,3,3,333,Loyal Customers
13107.0,44,15,5109.62,4,5,5,455,Champions
13108.0,373,2,748.46,2,2,3,223,Lost Customers
13109.0,3,7,1107.58,5,4,3,543,Loyal Customers
13110.0,31,14,2896.17,4,5,5,455,Champions
13111.0,719,1,321.88000000000005,1,1,2,112,Lost Customers
13112.0,541,3,-5.44,1,3,1,131,At Risk
13113.0,1,60,16236.44,5,5,5,555,Champions
13114.0,731,1,234.38,1,1,1,111,Lost Customers
13115.0,9,23,5379.45,5,5,5,555,Champions
13116.0,117,2,485.19,3,2,2,322,Lost Customers
13117.0,22,19,2253.96,4,5,4,454,Champions
13118.0,20,12,2334.1,4,5,4,454,Champions
13119.0,669,1,134.9,1,1,1,111,Lost Customers
13120.0,239,1,30.599999999999998,2,1,1,211,Lost Customers
13121.0,269,2,254.73,2,2,1,221,Lost Customers
13122.0,94,2,922.39,3,2,3,323,Lost Customers
13123.0,473,2,506.75,1,2,2,122,Lost Customers
13124.0,90,4,4641.66,3,3,5,335,Loyal Customers
13125.0,524,1,148.62,1,1,1,111,Lost Customers
13126.0,5,19,3679.03,5,5,5,555,Champions
13127.0,78,1,259.17,3,1,2,312,Lost Customers
13128.0,631,1,263.5,1,1,2,112,Lost Customers
13129.0,452,2,233.25,1,2,1,121,Lost Customers
13130.0,94,1,64.0,3,1,1,311,Lost Customers
13131.0,23,8,3279.77,4,4,5,445,Champions
13132.0,262,1,77.3,2,1,1,211,Lost Customers
13133.0,274,3,200.45000000000002,2,3,1,231,At Risk
13134.0,73,9,2422.28,3,4,4,344,Loyal Customers
13135.0,197,2,3371.45,2,2,5,225,Lost Customers
13136.0,50,24,6097.900000000001,4,5,5,455,Champions
13137.0,11,17,7541.61,5,5,5,555,Champions
13138.0,22,8,1261.26,4,4,4,444,Champions
13139.0,16,9,8193.83,5,4,5,545,Champions
13140.0,108,5,1054.92,3,3,3,333,Loyal Customers
13141.0,85,21,7524.13,3,5,5,355,Loyal Customers
13142.0,19,1,307.09,4,1,2,412,Recent Customers
13143.0,582,2,399.2,1,2,2,122,Lost Customers
13144.0,333,2,135.35,2,2,1,221,Lost Customers
13145.0,40,8,1124.77,4,4,3,443,Loyal Customers
13146.0,26,1,228.91,4,1,1,411,Recent Customers
13147.0,10,4,712.8000000000001,5,3,3,533,Loyal Customers
13148.0,29,36,7999.610000000001,4,5,5,455,Champions
13149.0,14,4,1676.06,5,3,4,534,Loyal Customers
13150.0,471,4,435.02,1,3,2,132,At Risk
13151.0,203,5,2396.16,2,3,4,234,At Risk
13152.0,417,9,2114.98,1,4,4,144,At Risk
13153.0,6,1,486.22,5,1,2,512,Recent Customers
13154.0,144,5,997.4300000000001,3,3,3,333,Loyal Customers
13155.0,33,6,1370.48,4,4,4,444,Champions
13156.0,385,3,1586.54,2,3,4,234,At Risk
13157.0,49,10,5667.71,4,4,5,445,Champions
13158.0,95,5,1508.18,3,3,4,334,Loyal Customers
13159.0,9,5,1371.25,5,3,4,534,Loyal Customers
13160.0,22,1,91.8,4,1,1,411,Recent Customers
13161.0,313,2,472.13,2,2,2,222,Lost Customers
13162.0,122,19,9116.94,3,5,5,355,Loyal Customers
13163.0,610,2,0.0,1,2,1,121,Lost Customers
13164.0,569,3,297.46000000000004,1,3,2,132,At Risk
13165.0,46,3,1451.16,4,3,4,434,Loyal Customers
13166.0,282,3,873.43,2,3,3,233,At Risk
13167.0,19,5,1125.15,4,3,3,433,Loyal Customers
13168.0,36,6,1831.68,4,4,4,444,Champions
13169.0,64,3,840.08,3,3,3,333,Loyal Customers
13170.0,27,1,108.81,4,1,1,411,Recent Customers
13171.0,8,5,426.81,5,3,2,532,Loyal Customers
13172.0,400,1,69.6,2,1,1,211,Lost Customers
13173.0,4,13,2380.9700000000003,5,5,4,554,Champions
13174.0,16,12,7995.36,5,5,5,555,Champions
13175.0,554,4,793.1,1,3,3,133,At Risk
13176.0,46,1,481.49,4,1,2,412,Recent Customers
13177.0,65,2,512.2,3,2,2,322,Lost Customers
13178.0,26,25,13997.89,4,5,5,455,Champions
13179.0,619,1,572.3100000000001,1,1,3,113,Lost Customers
13180.0,607,1,86.10000000000001,1,1,1,111,Lost Customers
13181.0,381,1,359.69,2,1,2,212,Lost Customers
13182.0,45,1,121.18,4,1,1,411,Recent Customers
13183.0,8,18,7010.88,5,5,5,555,Champions
13184.0,15,12,1616.45,5,5,4,554,Champions
13185.0,268,1,71.4,2,1,1,211,Lost Customers
13186.0,40,5,1539.69,4,3,4,434,Loyal Customers
13187.0,337,5,322.65999999999997,2,3,2,232,At Risk
13188.0,11,1,114.60000000000001,5,1,1,511,Recent Customers
13189.0,19,2,260.68,4,2,2,422,Recent Customers
13190.0,544,4,518.76,1,3,2,132,At Risk
13191.0,658,1,164.69,1,1,1,111,Lost Customers
13192.0,95,8,2544.53,3,4,4,344,Loyal Customers
13193.0,61,1,112.08,3,1,1,311,Lost Customers
13194.0,136,2,472.78,3,2,2,322,Lost Customers
13195.0,414,1,136.73,1,1,1,111,Lost Customers
13196.0,11,8,3059.64,5,4,5,545,Champions
13197.0,610,1,373.01000000000005,1,1,2,112,Lost Customers
13198.0,10,12,4912.28,5,5,5,555,Champions
13199.0,4,69,15936.3,5,5,5,555,Champions
13200.0,19,4,870.09,4,3,3,433,Loyal Customers
13201.0,502,4,1233.06,1,3,4,134,At Risk
13202.0,379,8,1571.35,2,4,4,244,At Risk
13203.0,10,11,2630.55,5,5,4,554,Champions
13204.0,731,1,966.6600000000001,1,1,3,113,Lost Customers
13205.0,443,1,2803.2,1,1,5,115,Lost Customers
13206.0,400,15,8211.0,2,5,5,255,At Risk
13207.0,15,4,535.86,5,3,2,532,Loyal Customers
13208.0,59,10,1958.3,3,4,4,344,Loyal Customers
13209.0,30,16,8438.06,4,5,5,455,Champions
13210.0,94,1,353.48,3,1,2,312,Lost Customers
13211.0,10,12,2596.32,5,5,4,554,Champions
13212.0,9,4,779.33,5,3,3,533,Loyal Customers
13213.0,57,14,3834.62,4,5,5,455,Champions
13214.0,418,7,3264.23,1,4,5,145,At Risk
13215.0,402,1,81.6,2,1,1,211,Lost Customers
13216.0,268,1,333.74,2,1,2,212,Lost Customers
13217.0,122,6,266.12,3,4,2,342,Loyal Customers
13218.0,127,1,62.63999999999999,3,1,1,311,Lost Customers
13219.0,618,1,76.23,1,1,1,111,Lost Customers
13220.0,78,5,1336.0900000000001,3,3,4,334,Loyal Customers
13221.0,240,2,847.41,2,2,3,223,Lost Customers
13222.0,577,1,88.5,1,1,1,111,Lost Customers
13223.0,200,6,969.1200000000001,2,4,3,243,At Risk
13224.0,60,3,2150.85,3,3,4,334,Loyal Customers
13225.0,3,17,15879.27,5,5,5,555,Champions
13226.0,273,2,312.46,2,2,2,222,Lost Customers
13227.0,202,1,257.7,2,1,2,212,Lost Customers
13228.0,81,1,358.0,3,1,2,312,Lost Customers
13229.0,226,1,160.95,2,1,1,211,Lost Customers
13230.0,4,31,6076.45,5,5,5,555,Champions
13231.0,546,1,-355.2,1,1,1,111,Lost Customers
13232.0,13,7,1328.35,5,4,4,544,Champions
13233.0,74,4,1176.46,3,3,4,334,Loyal Customers
13234.0,673,2,346.5,1,2,2,122,Lost Customers
13235.0,212,2,101.17000000000007,2,2,1,221,Lost Customers
13236.0,25,3,727.27,4,3,3,433,Loyal Customers
13237.0,388,1,643.0,2,1,3,213,Lost Customers
13238.0,11,7,986.73,5,4,3,543,Loyal Customers
13239.0,262,6,1579.84,2,4,4,244,At Risk
13240.0,96,9,1398.44,3,4,4,344,Loyal Customers
13241.0,412,1,112.53,2,1,1,211,Lost Customers
13242.0,112,7,699.4,3,4,3,343,Loyal Customers
13243.0,203,5,1220.38,2,3,4,234,At Risk
13244.0,93,1,121.74000000000001,3,1,1,311,Lost Customers
13245.0,51,2,989.22,4,2,3,423,Recent Customers
13246.0,18,14,3242.0,5,5,5,555,Champions
13247.0,18,4,501.12,5,3,2,532,Loyal Customers
13248.0,125,2,465.68,3,2,2,322,Lost Customers
13249.0,92,9,1608.93,3,4,4,344,Loyal Customers
13250.0,453,3,245.59,1,3,1,131,At Risk
13251.0,402,1,252.68,2,1,1,211,Lost Customers
13252.0,394,3,341.3,2,3,2,232,At Risk
13253.0,157,4,2951.11,3,3,5,335,Loyal Customers
13254.0,376,1,51.410000000000004,2,1,1,211,Lost Customers
13255.0,4,4,669.91,5,3,3,533,Loyal Customers
13257.0,428,3,117.95,1,3,1,131,At Risk
13258.0,12,5,1009.43,5,3,3,533,Loyal Customers
13259.0,62,9,1402.54,3,4,4,344,Loyal Customers
13260.0,61,1,557.62,3,1,2,312,Lost Customers
13261.0,269,2,944.1,2,2,3,223,Lost Customers
13262.0,263,3,573.45,2,3,3,233,At Risk
13263.0,1,39,8676.2,5,5,5,555,Champions
13264.0,443,1,722.5600000000001,1,1,3,113,Lost Customers
13265.0,53,5,2092.66,4,3,4,434,Loyal Customers
13266.0,11,30,5965.3,5,5,5,555,Champions
13267.0,3,50,9197.66,5,5,5,555,Champions
13268.0,18,15,3127.7,5,5,5,555,Champions
13269.0,1,30,8507.01,5,5,5,555,Champions
13270.0,366,1,590.0,2,1,3,213,Lost Customers
13271.0,37,2,172.37,4,2,1,421,Recent Customers
13272.0,31,2,276.56,4,2,2,422,Recent Customers
13273.0,113,1,138.98,3,1,1,311,Lost Customers
13274.0,409,1,360.85,2,1,2,212,Lost Customers
13275.0,384,2,238.86,2,2,1,221,Lost Customers
13276.0,64,7,1871.21,3,4,4,344,Loyal Customers
13277.0,16,7,523.3,5,4,2,542,Loyal Customers
13278.0,41,5,1428.2,4,3,4,434,Loyal Customers
13279.0,64,2,126.30000000000001,3,2,1,321,Lost Customers
13280.0,122,8,2267.83,3,4,4,344,Loyal Customers
13281.0,437,3,306.45,1,3,2,132,At Risk
13282.0,18,7,1228.89,5,4,4,544,Champions
13283.0,60,4,373.36,3,3,2,332,Loyal Customers
13284.0,323,2,196.15,2,2,1,221,Lost Customers
13285.0,23,6,3364.59,4,4,5,445,Champions
13286.0,600,1,734.91,1,1,3,113,Lost Customers
13287.0,583,7,519.67,1,4,2,142,At Risk
13288.0,443,6,892.16,1,4,3,143,At Risk
13289.0,724,1,307.95,1,1,2,112,Lost Customers
13290.0,431,3,-208.63,1,3,1,131,At Risk
13291.0,156,11,3270.79,3,5,5,355,Loyal Customers
13292.0,39,6,987.79,4,4,3,443,Loyal Customers
13293.0,392,7,1180.34,2,4,4,244,At Risk
13294.0,190,3,1689.53,3,3,4,334,Loyal Customers
13295.0,360,9,1061.27,2,4,3,243,At Risk
13296.0,137,6,792.51,3,4,3,343,Loyal Customers
13297.0,8,8,4352.67,5,4,5,545,Champions
13298.0,1,1,360.0,5,1,2,512,Recent Customers
13299.0,268,5,1173.3,2,3,4,234,At Risk
13300.0,165,5,1267.21,3,3,4,334,Loyal Customers
13301.0,104,4,618.09,3,3,3,333,Loyal Customers
13302.0,155,2,159.2,3,2,1,321,Lost Customers
13303.0,400,1,61.72,2,1,1,211,Lost Customers
13304.0,351,7,1120.79,2,4,3,243,At Risk
13305.0,4,16,3616.41,5,5,5,555,Champions
13306.0,430,1,53.65,1,1,1,111,Lost Customers
13307.0,120,3,273.34,3,3,2,332,Loyal Customers
13308.0,23,5,1652.47,4,3,4,434,Loyal Customers
13309.0,7,6,1706.3700000000001,5,4,4,544,Champions
13310.0,9,8,1492.8,5,4,4,544,Champions
13311.0,4,2,598.57,5,2,3,523,Recent Customers
13312.0,451,1,124.75,1,1,1,111,Lost Customers
13313.0,22,15,3423.27,4,5,5,455,Champions
13314.0,2,4,593.51,5,3,3,533,Loyal Customers
13315.0,689,1,310.26,1,1,2,112,Lost Customers
13316.0,37,12,12656.18,4,5,5,455,Champions
13317.0,64,31,6068.531,3,5,5,355,Loyal Customers
13318.0,1,3,640.76,5,3,3,533,Loyal Customers
13319.0,5,78,20974.96,5,5,5,555,Champions
13320.0,70,9,2144.45,3,4,4,344,Loyal Customers
13321.0,72,2,567.36,3,2,2,322,Lost Customers
13322.0,17,1,199.48000000000002,5,1,1,511,Recent Customers
13323.0,3,5,787.85,5,3,3,533,Loyal Customers
13324.0,32,23,10421.369999999999,4,5,5,455,Champions
13325.0,82,1,675.3,3,1,3,313,Lost Customers
13326.0,432,1,281.76,1,1,2,112,Lost Customers
13327.0,39,22,8996.03,4,5,5,455,Champions
13328.0,316,1,1308.48,2,1,4,214,Lost Customers
13329.0,32,14,4672.82,4,5,5,455,Champions
13330.0,93,6,2796.1,3,4,5,345,Loyal Customers
13331.0,402,1,262.4,2,1,2,212,Lost Customers
13332.0,14,1,350.9,5,1,2,512,Recent Customers
13333.0,411,3,1015.74,2,3,3,233,At Risk
